order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount_price,sell_price,profit
8437,02/08/2022,Standard Class,Consumer,United States,Las Vegas,Nevada,89115,West,Office Supplies,Binders,OFF-BI-10004040,11,2.5,47.5,7.5
8438,17/06/2023,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East,Technology,Accessories,TEC-AC-10002550,2,0.6,29.4,9.4
8439,28/08/2022,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10003876,4,5.6,134.4,14.4
8440,07/03/2022,Second Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Phones,TEC-PH-10000213,2,1,49,9
8441,07/04/2023,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Paper,OFF-PA-10002615,3,0.2,9.8,-0.2
8442,22/03/2023,Standard Class,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Paper,OFF-PA-10002254,4,1.6,78.4,-1.6
8443,30/08/2023,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,TEC-PH-10004586,2,17.2,412.8,42.8
8444,08/11/2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10002982,1,0,0,0
8445,01/02/2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,TEC-PH-10002538,3,1.4,68.6,8.6
8446,26/04/2022,First Class,Corporate,United States,Cranston,Rhode Island,2920,East,Furniture,Tables,FUR-TA-10001039,4,7.2,232.8,2.8
8447,15/04/2023,First Class,Corporate,United States,Cranston,Rhode Island,2920,East,Furniture,Furnishings,FUR-FU-10004963,4,0.8,39.2,-0.8
8448,12/09/2022,First Class,Corporate,United States,Cranston,Rhode Island,2920,East,Furniture,Furnishings,FUR-FU-10000277,2,10.5,199.5,9.5
8449,07/11/2022,First Class,Corporate,United States,Cranston,Rhode Island,2920,East,Furniture,Tables,FUR-TA-10004915,3,12.8,627.2,87.2
8450,08/11/2023,First Class,Corporate,United States,Cranston,Rhode Island,2920,East,Office Supplies,Paper,OFF-PA-10003724,8,1.6,38.4,8.4
8451,09/08/2022,First Class,Corporate,United States,Cranston,Rhode Island,2920,East,Office Supplies,Appliances,OFF-AP-10002906,1,0,0,0
8452,10/04/2022,First Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10001459,5,67.2,1612.8,102.8
8453,26/07/2023,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Furniture,Chairs,FUR-CH-10002880,4,6.8,333.2,23.2
8454,07/03/2023,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Storage,OFF-ST-10001780,3,62,1488,198
8455,14/09/2023,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Furniture,Furnishings,FUR-FU-10004748,5,3.9,126.1,6.1
8456,12/12/2023,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10001918,2,11,209,29
8457,27/05/2022,Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Furniture,Chairs,FUR-CH-10001146,3,4.4,105.6,15.6
8458,25/11/2022,Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10004364,3,0,0,0
8459,20/10/2023,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10002133,3,1.5,28.5,8.5
8460,30/09/2022,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10002225,3,0.5,9.5,-0.5
8461,19/01/2022,Standard Class,Consumer,United States,Bristol,Connecticut,6010,East,Office Supplies,Binders,OFF-BI-10002432,5,0.6,29.4,-0.6
8462,27/11/2023,Standard Class,Consumer,United States,Bristol,Connecticut,6010,East,Office Supplies,Storage,OFF-ST-10000563,3,2,98,18
8463,18/06/2022,Second Class,Consumer,United States,Holland,Michigan,49423,Central,Office Supplies,Labels,OFF-LA-10001982,2,0.4,9.6,-0.4
8464,02/05/2023,Standard Class,Home Office,United States,Albuquerque,New Mexico,87105,West,Technology,Phones,TEC-PH-10003273,3,9,291,11
8465,06/02/2023,Standard Class,Consumer,United States,Louisville,Colorado,80027,West,Technology,Accessories,TEC-AC-10002718,4,2.5,47.5,7.5
8466,10/06/2023,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001505,3,1,19,-1
8467,26/12/2022,Standard Class,Consumer,United States,Norwich,Connecticut,6360,East,Office Supplies,Appliances,OFF-AP-10000179,3,14.8,355.2,25.2
8468,09/12/2023,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10002309,2,0.5,9.5,-0.5
8469,23/06/2022,Standard Class,Corporate,United States,Noblesville,Indiana,46060,Central,Furniture,Tables,FUR-TA-10001950,6,134,2546,326
8470,25/06/2022,Standard Class,Home Office,United States,Clarksville,Tennessee,37042,South,Furniture,Bookcases,FUR-BO-10001972,4,7.8,382.2,42.2
8471,28/03/2022,Standard Class,Home Office,United States,Clarksville,Tennessee,37042,South,Technology,Accessories,TEC-AC-10002473,2,2.5,47.5,7.5
8472,06/11/2023,Standard Class,Home Office,United States,Clarksville,Tennessee,37042,South,Furniture,Furnishings,FUR-FU-10000193,3,4,76,6
8473,13/10/2023,Standard Class,Home Office,United States,Clarksville,Tennessee,37042,South,Office Supplies,Labels,OFF-LA-10000081,1,0,0,0
8474,24/12/2022,Second Class,Consumer,United States,Hollywood,Florida,33021,South,Office Supplies,Storage,OFF-ST-10000876,1,0.5,9.5,-0.5
8475,01/09/2022,Standard Class,Corporate,United States,York,Pennsylvania,17403,East,Office Supplies,Binders,OFF-BI-10004492,4,0.8,39.2,9.2
8476,12/03/2023,Standard Class,Corporate,United States,York,Pennsylvania,17403,East,Office Supplies,Paper,OFF-PA-10001033,2,2.8,67.2,7.2
8477,18/12/2022,Standard Class,Home Office,United States,Mesa,Arizona,85204,West,Office Supplies,Paper,OFF-PA-10004039,1,1.2,38.8,8.8
8478,20/08/2022,Same Day,Corporate,United States,New York City,New York,10024,East,Technology,Machines,TEC-MA-10004552,4,52,988,158
8479,24/10/2022,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Art,OFF-AR-10002578,2,0.3,9.7,-0.3
8480,19/01/2023,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10004022,2,0.8,19.2,-0.8
8481,17/09/2023,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Technology,Phones,TEC-PH-10004100,2,2,38,-2
8482,06/02/2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,OFF-AR-10001860,3,0.6,19.4,-0.6
8483,10/09/2022,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Labels,OFF-LA-10001297,2,0.8,19.2,-0.8
8484,26/09/2022,Standard Class,Consumer,United States,Grand Rapids,Michigan,49505,Central,Office Supplies,Binders,OFF-BI-10004828,5,4,76,6
8485,14/12/2022,Same Day,Consumer,United States,Seattle,Washington,98115,West,Furniture,Furnishings,FUR-FU-10002759,10,4,196,36
8486,25/10/2023,Standard Class,Home Office,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10000740,2,2,48,8
8487,29/06/2022,Standard Class,Home Office,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10001144,2,4.4,105.6,15.6
8488,31/07/2023,Standard Class,Home Office,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10000859,3,0.3,9.7,-0.3
8489,22/02/2023,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Technology,Machines,TEC-MA-10001127,5,175,8575,525
8490,03/05/2022,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,OFF-BI-10002557,8,2,38,8
8491,01/09/2022,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Furniture,Furnishings,FUR-FU-10001731,7,1,19,-1
8492,07/07/2022,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Fasteners,OFF-FA-10001135,3,0.2,9.8,-0.2
8493,13/12/2023,Standard Class,Consumer,United States,Lubbock,Texas,79424,Central,Office Supplies,Paper,OFF-PA-10000069,8,3,57,7
8494,19/02/2022,Standard Class,Consumer,United States,Lubbock,Texas,79424,Central,Technology,Copiers,TEC-CO-10001943,3,24,456,6
8495,23/05/2023,Standard Class,Consumer,United States,Lubbock,Texas,79424,Central,Office Supplies,Binders,OFF-BI-10000977,1,0.2,9.8,-0.2
8496,16/12/2022,Standard Class,Corporate,United States,Longmont,Colorado,80501,West,Technology,Accessories,TEC-AC-10002942,3,3.4,166.6,6.6
8497,27/03/2022,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Art,OFF-AR-10000588,3,2.4,57.6,7.6
8498,03/02/2023,Second Class,Consumer,United States,Yonkers,New York,10701,East,Technology,Accessories,TEC-AC-10002001,3,9.6,470.4,70.4
8499,06/12/2022,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Supplies,OFF-SU-10000381,2,0.4,19.6,-0.4
8500,19/02/2022,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Binders,OFF-BI-10001617,6,1.5,48.5,-1.5
8501,12/09/2023,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Paper,OFF-PA-10001878,2,2,98,8
8502,05/07/2023,Second Class,Corporate,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10000376,2,0.4,19.6,-0.4
8503,26/11/2022,Second Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Chairs,FUR-CH-10003396,3,7.2,172.8,2.8
8504,15/07/2022,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10003363,2,0.2,9.8,-0.2
8505,14/05/2022,Standard Class,Consumer,United States,Amarillo,Texas,79109,Central,Furniture,Chairs,FUR-CH-10003298,4,7.4,362.6,12.6
8506,27/05/2022,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,OFF-BI-10001757,9,0.5,9.5,-0.5
8507,01/03/2023,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Technology,Accessories,TEC-AC-10004633,5,1.5,28.5,-1.5
8508,10/12/2022,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Envelopes,OFF-EN-10001453,3,3,147,17
8509,24/12/2023,First Class,Consumer,United States,Detroit,Michigan,48205,Central,Technology,Accessories,TEC-AC-10004761,11,3.6,176.4,26.4
8510,17/08/2022,First Class,Consumer,United States,Detroit,Michigan,48205,Central,Technology,Phones,TEC-PH-10003691,1,5.2,124.8,4.8
8511,31/08/2022,First Class,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,OFF-BI-10004965,2,0.6,19.4,-0.6
8512,30/04/2023,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10004233,2,1.5,28.5,-1.5
8513,26/05/2022,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10003601,2,2.1,67.9,7.9
8514,27/10/2022,Standard Class,Corporate,United States,Orlando,Florida,32839,South,Office Supplies,Paper,OFF-PA-10002787,4,0.6,19.4,-0.6
8515,01/09/2022,Standard Class,Corporate,United States,Florence,Kentucky,41042,South,Office Supplies,Art,OFF-AR-10003602,3,1,19,-1
8516,08/04/2022,Standard Class,Corporate,United States,Florence,Kentucky,41042,South,Office Supplies,Art,OFF-AR-10002053,12,2,38,-2
8517,10/01/2023,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10002833,2,0,0,0
8518,01/12/2023,Second Class,Consumer,United States,Frisco,Texas,75034,Central,Furniture,Furnishings,FUR-FU-10002501,6,1.2,28.8,-1.2
8519,28/11/2022,Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,Furnishings,FUR-FU-10002506,1,0.3,9.7,-0.3
8520,31/03/2023,Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,Chairs,FUR-CH-10003817,3,5.4,174.6,4.6
8521,15/06/2023,Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,Chairs,FUR-CH-10004860,3,15,285,15
8522,24/02/2023,Standard Class,Home Office,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,FUR-FU-10002268,14,1,49,9
8523,29/03/2022,Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Technology,Phones,TEC-PH-10000148,1,0.2,9.8,-0.2
8524,23/01/2022,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10004082,7,1.8,58.2,8.2
8525,04/07/2022,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Technology,Phones,TEC-PH-10004348,2,0.8,39.2,9.2
8526,26/08/2022,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,FUR-FU-10003424,6,1,49,9
8527,14/10/2022,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,OFF-BI-10004654,3,0.5,9.5,-0.5
8528,30/09/2023,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Technology,Accessories,TEC-AC-10004571,2,6.4,153.6,23.6
8529,02/11/2023,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Storage,OFF-ST-10000675,2,2,48,8
8530,24/10/2022,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Furniture,Chairs,FUR-CH-10001714,2,12,228,-2
8531,08/01/2022,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Paper,OFF-PA-10000380,4,1.5,28.5,-1.5
8532,05/02/2023,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Paper,OFF-PA-10002713,2,0.3,9.7,-0.3
8533,31/01/2023,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,OFF-ST-10001370,7,10,490,50
8534,24/06/2023,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Furniture,Chairs,FUR-CH-10000513,3,19.5,370.5,40.5
8535,26/02/2023,Second Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Labels,OFF-LA-10003223,2,0.5,9.5,-0.5
8536,09/07/2022,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10002217,3,1.8,58.2,8.2
8537,05/11/2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10003707,4,0.6,19.4,-0.6
8538,07/12/2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,OFF-PA-10000552,5,1.5,28.5,-1.5
8539,18/06/2023,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Art,OFF-AR-10003183,3,0.2,9.8,-0.2
8540,18/11/2022,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Copiers,TEC-CO-10000971,2,9.6,470.4,70.4
8541,14/02/2022,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,OFF-BI-10003910,5,1.2,28.8,-1.2
8542,22/01/2023,First Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10001172,2,1.5,28.5,8.5
8543,06/11/2022,First Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10001270,7,12.6,407.4,67.4
8544,27/05/2022,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10004571,2,6,194,14
8545,23/11/2022,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10004053,1,1,19,-1
8546,07/01/2023,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10003731,4,1.6,38.4,-1.6
8547,03/10/2022,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,OFF-BI-10000962,2,0.9,29.1,9.1
8548,08/01/2022,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10001266,3,2,38,-2
8549,22/05/2022,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Labels,OFF-LA-10000452,4,0.3,9.7,-0.3
8550,04/09/2023,First Class,Corporate,United States,Aurora,Colorado,80013,West,Furniture,Furnishings,FUR-FU-10000073,4,0.4,19.6,-0.4
8551,10/02/2023,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Labels,OFF-LA-10002368,3,0.4,9.6,-0.4
8552,01/12/2023,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Fasteners,OFF-FA-10004248,4,0.5,9.5,-0.5
8553,29/12/2023,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Copiers,TEC-CO-10004202,3,36,684,24
8554,15/12/2022,Standard Class,Consumer,United States,Decatur,Alabama,35601,South,Technology,Accessories,TEC-AC-10000927,8,7.2,232.8,12.8
8555,04/04/2023,First Class,Consumer,United States,Springfield,Virginia,22153,South,Furniture,Tables,FUR-TA-10002530,7,42.4,1017.6,87.6
8556,13/09/2022,Same Day,Consumer,United States,Plantation,Florida,33317,South,Technology,Accessories,TEC-AC-10002567,7,13.5,436.5,56.5
8557,15/07/2022,Same Day,Consumer,United States,Plantation,Florida,33317,South,Office Supplies,Storage,OFF-ST-10002182,9,7.5,142.5,2.5
8558,06/12/2022,Second Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10004539,3,9,441,61
8559,16/05/2022,Second Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Labels,OFF-LA-10002945,9,1.5,48.5,8.5
8560,11/02/2023,Second Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10004345,3,8.7,281.3,41.3
8561,25/06/2022,Second Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10004912,3,2.6,127.4,17.4
8562,13/03/2023,Second Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10000206,2,0,0,0
8563,30/03/2023,Second Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Chairs,FUR-CH-10000847,5,29,1421,91
8564,25/10/2023,Standard Class,Home Office,United States,Sanford,Florida,32771,South,Office Supplies,Binders,OFF-BI-10000822,3,0,0,0
8565,03/06/2023,Standard Class,Home Office,United States,Sanford,Florida,32771,South,Furniture,Furnishings,FUR-FU-10000747,6,6.6,213.4,13.4
8566,05/01/2023,First Class,Consumer,United States,The Colony,Texas,75056,Central,Technology,Phones,TEC-PH-10002350,3,1.4,68.6,8.6
8567,21/07/2023,First Class,Consumer,United States,The Colony,Texas,75056,Central,Office Supplies,Paper,OFF-PA-10000697,4,0.8,19.2,-0.8
8568,24/07/2022,First Class,Consumer,United States,Troy,Ohio,45373,East,Office Supplies,Paper,OFF-PA-10002787,6,0.6,29.4,-0.6
8569,30/08/2022,Standard Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Binders,OFF-BI-10004318,7,48.5,921.5,111.5
8570,10/02/2023,Standard Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Binders,OFF-BI-10001721,13,11,209,29
8571,19/03/2023,Standard Class,Corporate,United States,Hempstead,New York,11550,East,Technology,Copiers,TEC-CO-10004202,2,24,456,36
8572,04/03/2023,Same Day,Home Office,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,OFF-PA-10003893,3,0.5,9.5,-0.5
8573,05/01/2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Machines,TEC-MA-10004679,5,30,970,150
8574,24/12/2023,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000249,2,1,19,-1
8575,10/08/2022,Same Day,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Fasteners,OFF-FA-10000053,3,0.2,9.8,-0.2
8576,11/02/2022,Second Class,Consumer,United States,Port Saint Lucie,Florida,34952,South,Office Supplies,Appliances,OFF-AP-10000804,4,0.3,9.7,-0.3
8577,04/11/2023,First Class,Consumer,United States,Concord,New Hampshire,3301,East,Furniture,Furnishings,FUR-FU-10004188,1,4,96,6
8578,10/10/2022,Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Furniture,Tables,FUR-TA-10004915,2,24.4,585.6,75.6
8579,20/05/2022,Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Storage,OFF-ST-10001228,2,0.9,29.1,-0.9
8580,26/06/2022,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Labels,OFF-LA-10002368,1,0,0,0
8581,09/05/2023,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Furniture,Furnishings,FUR-FU-10003489,3,0.5,9.5,-0.5
8582,16/09/2022,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Office Supplies,Paper,OFF-PA-10000289,2,0.4,9.6,-0.4
8583,13/03/2023,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Technology,Accessories,TEC-AC-10004227,2,0.4,19.6,-0.4
8584,06/08/2022,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Office Supplies,Storage,OFF-ST-10000636,5,2.8,67.2,7.2
8585,17/02/2022,Second Class,Corporate,United States,Escondido,California,92025,West,Office Supplies,Binders,OFF-BI-10003676,2,1,19,-1
8586,30/07/2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10001116,7,0.2,9.8,-0.2
8587,24/05/2023,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10003832,5,25.8,1264.2,184.2
8588,06/01/2023,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Appliances,OFF-AP-10003040,5,5.1,164.9,4.9
8589,28/11/2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10002583,2,2,48,-2
8590,11/09/2023,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,OFF-AR-10002053,2,0,0,0
8591,23/06/2022,First Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Envelopes,OFF-EN-10004846,3,0.2,9.8,-0.2
8592,02/02/2023,First Class,Consumer,United States,Greeley,Colorado,80634,West,Office Supplies,Envelopes,OFF-EN-10003134,2,0.4,19.6,-0.4
8593,09/02/2023,First Class,Consumer,United States,Greeley,Colorado,80634,West,Furniture,Furnishings,FUR-FU-10001025,3,0.3,9.7,-0.3
8594,07/06/2022,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Accessories,TEC-AC-10002567,3,9.5,180.5,10.5
8595,28/06/2022,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Phones,TEC-PH-10004094,4,25,475,35
8596,19/01/2023,First Class,Corporate,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,OFF-BI-10004364,2,0.3,9.7,-0.3
8597,25/07/2023,First Class,Corporate,United States,Arlington,Virginia,22204,South,Office Supplies,Paper,OFF-PA-10000474,1,0.8,39.2,9.2
8598,28/12/2023,Standard Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10004308,4,3.5,66.5,-3.5
8599,31/12/2022,Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Binders,OFF-BI-10002012,3,0,0,0
8600,10/02/2023,Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10002586,3,0.2,9.8,-0.2
8601,11/04/2022,Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Appliances,OFF-AP-10000692,2,0.8,39.2,-0.8
8602,14/04/2023,Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Binders,OFF-BI-10001553,1,0.4,9.6,-0.4
8603,21/06/2022,Same Day,Home Office,United States,Reno,Nevada,89502,West,Technology,Phones,TEC-PH-10004908,7,19.2,460.8,50.8
8604,21/03/2023,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Accessories,TEC-AC-10002217,2,1.2,28.8,-1.2
8605,01/03/2023,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Accessories,TEC-AC-10002942,3,8.5,161.5,11.5
8606,13/08/2022,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Phones,TEC-PH-10002890,5,3.6,176.4,26.4
8607,30/09/2022,Standard Class,Consumer,United States,New Bedford,Massachusetts,2740,East,Technology,Accessories,TEC-AC-10003614,2,0.8,19.2,-0.8
8608,30/12/2022,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10002878,2,2.4,57.6,7.6
8609,14/10/2023,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,OFF-AP-10001626,4,1,19,-1
8610,28/04/2023,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10003272,2,7,343,53
8611,07/05/2022,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10002191,2,0.5,9.5,-0.5
8612,28/08/2022,Second Class,Consumer,United States,Oxnard,California,93030,West,Technology,Accessories,TEC-AC-10000682,5,3.2,76.8,16.8
8613,26/01/2022,Second Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Art,OFF-AR-10000588,2,0.8,39.2,9.2
8614,27/02/2022,Standard Class,Consumer,United States,Oakland,California,94601,West,Technology,Accessories,TEC-AC-10002001,3,9.6,470.4,70.4
8615,10/02/2023,Standard Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Labels,OFF-LA-10003720,2,0.3,9.7,-0.3
8616,29/05/2022,Standard Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Binders,OFF-BI-10004364,3,0.2,9.8,-0.2
8617,22/07/2022,Standard Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Paper,OFF-PA-10000100,2,4,76,6
8618,11/07/2022,Standard Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Binders,OFF-BI-10004826,3,2,38,8
8619,14/10/2022,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Furniture,Tables,FUR-TA-10001520,7,8,392,62
8620,16/03/2023,Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001031,4,2.1,67.9,7.9
8621,26/12/2022,Second Class,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Furnishings,FUR-FU-10003878,5,1.2,28.8,-1.2
8622,19/04/2022,Standard Class,Corporate,United States,Franklin,Tennessee,37064,South,Office Supplies,Appliances,OFF-AP-10000358,2,0.4,19.6,-0.4
8623,19/08/2022,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Storage,OFF-ST-10000876,4,0.8,39.2,9.2
8624,22/06/2022,Standard Class,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Binders,OFF-BI-10004224,6,6,114,4
8625,25/02/2022,Standard Class,Consumer,United States,Miami,Florida,33178,South,Technology,Accessories,TEC-AC-10004568,5,3.3,106.7,6.7
8626,21/07/2022,Standard Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Paper,OFF-PA-10000533,3,0.6,19.4,-0.6
8627,13/10/2023,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10003638,3,2.1,67.9,7.9
8628,16/08/2022,Standard Class,Corporate,United States,New York City,New York,10011,East,Technology,Accessories,TEC-AC-10002305,5,4.5,85.5,15.5
